alpha,delta,id,diameter,minAxis,posAngle,Dist kpc,Size pc,axisRatio
282.51538111,-4.32304889,PGCC G28.93-1.66,9.13659,4.04489,0.779261,,,0.443
299.28692611,31.15264889,PGCC G67.74+1.17,11.14,6.30855,1.32346,,,0.566
243.854645,-54.62566806,PGCC G329.70-2.72,,,,,,0
292.31503306,15.81881806,PGCC G51.28-0.94,9.39633,7.12548,0.887893,,,0.758
252.25091611,-17.80542389,PGCC G1.89+16.98,8.05479,4.88795,1.16853,0.12,0.219027,0.607
288.77944889,9.67412889,PGCC G44.23-0.79,9.00614,4.78803,1.21539,,,0.532
180.33160389,-39.93017611,PGCC G292.60+21.93,12.0222,7.52369,1.51504,,,0.626
252.51304611,-14.6028,PGCC G4.76+18.67,7.51391,6.19942,0.697927,0.12,0.238241,0.825
269.36908,-6.27349611,PGCC G21.07+9.01,11.8843,5.47776,0.602762,-1.27,,0.461
324.244415,53.75372694,PGCC G96.59+1.14,,,,,,0
316.23858611,56.87037694,PGCC G95.58+6.56,9.63375,6.33464,-0.700667,,,0.658
298.276855,34.70380806,PGCC G70.35+3.73,13.2523,6.44915,0.077526,0.137404,0.369507,0.487
127.87117,-44.71122389,PGCC G262.77-3.06,,,,-2.66,,0
314.78057889,40.85648,PGCC G82.91-3.30,6.75569,4.45247,-1.24811,,,0.659
101.55197111,-3.70447,PGCC G215.64-2.85,7.11371,5.01967,0.681875,,,0.706
85.73355111,-9.22432111,PGCC G213.55-19.38,7.25198,4.66616,-0.647846,0.415,0.702236,0.643
71.93598194,31.25939806,PGCC G170.85-8.88,13.2526,4.46061,0.158464,0.23,0.514402,0.337
54.12556806,28.85235806,PGCC G161.30-21.46,,,,,,0
165.57072389,34.57810611,PGCC G188.51+65.51,12.0792,3.35032,-0.36109,,,0.277
222.84889194,-57.08626611,PGCC G318.70+2.07,6.84353,5.46488,0.971558,,,0.799
106.18263194,-12.11366194,PGCC G225.22-2.59,,,,1.03,,0
285.85870389,-4.64074694,PGCC G30.16-4.78,9.75259,4.97596,1.10701,0.44,0.891616,0.510
251.18710306,-26.37010806,PGCC G354.28+12.48,8.90981,7.27099,-0.608567,,,0.816
136.13391111,-49.52222389,PGCC G270.05-1.71,11.6967,4.89254,-1.19928,,,0.418
237.753265,-49.08417889,PGCC G330.54+3.92,,,,0.97,,0
94.33442694,31.079435,PGCC G181.52+7.03,,,,,,0
122.42472111,-50.06197389,PGCC G265.15-9.11,14.3833,5.37598,1.12024,,,0.374
287.60458389,13.29982806,PGCC G46.91+1.91,11.4625,9.13346,-1.0822,-1.67,,0.797
190.35530111,38.04160306,PGCC G133.21+78.89,8.03141,5.54125,-0.906132,,,0.690
220.65278611,-67.61964389,PGCC G313.24-7.00,12.0058,4.95481,0.180311,,,0.413
165.41520694,-58.26273,PGCC G288.90+1.59,,,,,,0
144.28006,-53.94618611,PGCC G276.74-1.27,13.4762,5.78711,-1.21114,,,0.429
292.11746194,9.09102111,PGCC G45.26-3.98,,,,,,0
201.68846111,-53.61955306,PGCC G308.22+8.89,7.86251,4.85308,1.27708,,,0.617
250.67401111,-87.79184,PGCC G305.01-25.94,9.07443,4.32807,0.055638,,,0.477
244.08833306,-29.62080194,PGCC G347.50+15.02,,,,,,0
83.31448389,31.67043694,PGCC G176.26-0.80,,,,,,0
4.32377,66.000755,PGCC G119.46+3.36,,,,-1.24,,0
325.36544806,51.69059,PGCC G95.73-0.86,,,,,,0
17.997305,62.58570111,PGCC G125.29-0.19,10.3166,7.5639,-1.12532,,,0.733
256.25289889,-46.66230806,PGCC G340.86-3.33,16.8615,6.28016,-0.144405,,,0.372
300.27243,24.45092806,PGCC G62.49-3.08,,,,-1.56,,0
290.73822,9.80371306,PGCC G45.25-2.44,15.2796,6.52769,1.26738,,,0.427
273.29953,-18.253035,PGCC G12.40-0.14,8.00476,3.84364,0.510921,4.22,6.80901,0.480
95.55216194,-9.958655,PGCC G218.59-10.97,16.5408,7.45972,0.607681,,,0.451
45.02011111,68.069855,PGCC G134.52+8.14,,,,0.31,,0
355.05072,-13.56424194,PGCC G68.59-68.54,12.7441,5.66496,0.856437,,,0.445
245.27310194,-30.02389,PGCC G347.93+14.00,10.4571,7.64239,-0.849627,,,0.731
139.28910806,-54.21249389,PGCC G274.81-3.49,13.0544,6.28987,-0.11363,,,0.482
268.75952111,-30.72959306,PGCC G359.51-2.67,5.28609,3.46308,0.354337,1.27,1.58062,0.655
291.071655,21.80501389,PGCC G55.98+2.94,14.3477,8.21574,0.859505,,,0.573
74.77246889,18.75129889,PGCC G182.57-14.49,15.7724,7.02062,0.007553,,,0.445
267.39135694,-4.66843111,PGCC G21.53+11.51,11.6237,5.37297,0.927006,,,0.462
305.61804194,37.65737194,PGCC G76.04+0.34,6.164,4.24156,-0.534296,,,0.688
223.78099111,-56.65646694,PGCC G319.35+2.22,,,,,,0
264.30896,-36.78049889,PGCC G352.41-2.65,7.16922,6.05254,-0.044091,,,0.844
269.990875,-19.109255,PGCC G10.13+2.18,11.209,6.25697,-0.141886,,,0.558
51.3475,12.31380694,PGCC G171.40-35.69,9.95871,5.43536,-0.588153,,,0.546
255.60073889,-10.86227806,PGCC G9.81+18.32,12.2541,6.78936,0.20668,0.205116,0.54423,0.554
98.21520194,0.44030889,PGCC G210.42-3.93,16.162399,5.52022,-0.556344,,,0.342
62.918785,47.940155,PGCC G153.87-2.53,8.42381,6.61788,1.56427,-1.05,,0.786
183.44613611,-61.80117389,PGCC G298.50+0.75,,,,2.94,,0
72.69648,16.70934694,PGCC G183.08-17.29,,,,0.23,,0
72.71457694,16.83705694,PGCC G182.98-17.20,13.3581,4.55284,-0.614617,0.23,0.521758,0.341
288.35208111,16.59761194,PGCC G50.17+2.79,4.77682,3.82965,0.090315,0.88,,0.802
52.54785194,63.30285611,PGCC G139.69+5.72,11.6809,9.36562,0.753904,-1,,0.802
225.31198111,-58.905155,PGCC G319.02-0.15,,,,,,0
116.7658,-33.98389389,PGCC G249.10-4.45,16.1889,6.63758,0.690141,,,0.410
274.07888806,-15.11926306,PGCC G15.51+0.70,8.84744,5.24212,1.15612,1.3,2.57533,0.593
304.39965806,30.67991611,PGCC G69.72-2.77,11.3807,3.98311,0.67991,0.114288,0.223832,0.350
258.34191889,-32.06411694,PGCC G353.55+4.07,8.53182,6.56247,0.151446,,,0.769
272.62326,-2.399995,PGCC G26.08+7.99,18.795,8.0171,0.394676,-0.74,,0.427
157.08418306,-56.090065,PGCC G283.89+1.40,9.5645,5.52861,1.3987,,,0.578
315.41470306,67.12883806,PGCC G103.24+13.53,15.8798,7.42642,0.941189,0.3,0.947679,0.468
66.97635694,21.88187611,PGCC G175.30-18.31,,,,,,0
89.46176111,18.24053194,PGCC G190.63-3.05,11.5088,7.85123,-0.578607,-1.16,,0.682
212.32513389,-61.36277806,PGCC G312.12+0.11,,,,,,0
256.12924194,-46.75962806,PGCC G340.73-3.32,,,,,,0
120.55419194,-41.758385,PGCC G257.34-5.85,8.54775,5.55096,1.02895,,,0.649
214.38642889,-60.64832694,PGCC G313.29+0.48,11.5272,5.32111,0.442256,,,0.462
18.34347194,-19.15529306,PGCC G156.37-80.57,7.75046,4.51207,-0.800156,,,0.582
274.74002111,-2.83937306,PGCC G26.67+5.91,11.9863,7.09686,-0.579007,0.26,0.697552,0.592
151.08876,-86.57601889,PGCC G300.42-24.55,10.3731,5.38157,0.075227,,,0.519
311.19845611,56.43224,PGCC G93.46+8.42,14.3779,7.567,1.54985,0.4,1.21366,0.526
125.30210111,-50.46703694,PGCC G266.51-7.78,,,,,,0
302.56481889,44.35201306,PGCC G80.33+5.98,13.4115,5.62527,1.3198,,,0.419
350.80575611,-73.12591611,PGCC G311.43-42.52,6.8945,4.97436,-0.907843,,,0.721
95.69219194,23.74394806,PGCC G188.61+4.70,6.25695,4.52293,-1.30145,,,0.723
153.88331611,-48.772465,PGCC G278.27+6.49,15.2968,7.87833,0.136384,,,0.515
243.89045694,-40.18869,PGCC G339.75+7.66,8.6852,6.55676,-1.42775,,,0.755
36.56155389,76.00811806,PGCC G128.69+14.21,10.6202,8.82968,0.641658,,,0.831
312.60131806,53.79729806,PGCC G91.88+6.15,15.2993,6.01678,1.34608,0.61,1.70245,0.393
119.87194111,-21.92834306,PGCC G240.14+4.09,9.42028,6.72128,-0.480724,,,0.713
328.15914889,76.34822806,PGCC G112.93+17.09,7.23584,4.78352,-0.942315,,,0.661
267.47665389,-29.25820694,PGCC G0.21-0.97,6.47216,3.36849,0.452996,,,0.520
312.46890306,74.34426889,PGCC G108.59+18.69,16.0881,4.75964,0.19425,0.480839,1.22396,0.296
282.60214194,-23.486515,PGCC G11.69-10.26,10.802,7.74858,0.902753,-1.21,,0.717
157.077545,-47.18215889,PGCC G279.21+8.99,,,,,,0
178.53225694,-61.23505389,PGCC G296.09+0.87,9.22791,4.92959,0.347642,,,0.534
30.94502111,76.37637306,PGCC G127.26+14.12,8.45215,4.56267,-0.193481,,,0.540
175.75926194,-63.37093389,PGCC G295.36-1.51,11.1513,6.30249,-0.391427,,,0.565
242.31382806,-36.39591611,PGCC G341.52+11.25,11.7022,5.62635,0.004198,0.71,1.67584,0.481
288.46328694,12.31768611,PGCC G46.43+0.71,,,,,,0
283.53411889,1.89465611,PGCC G34.93+0.26,8.07968,6.83549,-1.01048,2.34,,0.846
95.47982,12.51302889,PGCC G198.45-0.73,7.01813,5.36359,1.09517,4.27,7.62067,0.764
85.25164,-6.11859389,PGCC G210.38-18.44,7.03296,5.47416,-0.674329,0.415,0.749036,0.778
246.63307194,-29.13468389,PGCC G349.43+13.73,15.1268,5.41792,0.685609,,,0.358
284.17150889,-2.284725,PGCC G31.50-2.21,14.2682,6.86924,-0.012626,,,0.481
309.88601694,59.16548194,PGCC G95.25+10.62,,,,0.200447,,0
103.492645,2.99602306,PGCC G210.55+1.93,8.708,6.65494,0.236993,,,0.764
223.00816306,-47.07531694,PGCC G323.32+10.97,13.222,5.84447,1.28762,,,0.442
63.16571,16.91763694,PGCC G176.79-24.28,,,,0.238781,,0
270.837555,-17.69621806,PGCC G11.75+2.18,12.732,5.80852,0.61815,,,0.456
251.86431889,-38.74153889,PGCC G345.03+4.14,11.1153,6.42605,-0.295476,,,0.578
334.19296306,57.26141694,PGCC G103.18+0.44,12.7176,7.67181,0.705605,1.15,3.30428,0.603
261.56146194,-31.73693806,PGCC G355.39+2.01,9.72886,3.78778,0.52975,,,0.389
164.42645306,-56.41515694,PGCC G287.64+3.04,9.60802,6.78962,1.13129,,,0.707
292.19522111,8.374125,PGCC G44.67-4.38,12.4826,8.769,0.590003,-1.55,,0.702
8.61501611,61.20351389,PGCC G120.89-1.60,5.81023,4.50274,-0.61601,,,0.775
10.411475,67.91106389,PGCC G122.01+5.06,14.5276,4.30475,-0.936023,,,0.296
306.47509806,39.50382611,PGCC G77.94+0.86,,,,,,0
249.28601111,-43.581585,PGCC G340.10+2.42,10.1219,5.40448,0.346076,,,0.534
152.629745,-54.61432611,PGCC G280.96+1.24,9.59291,7.31254,1.52616,,,0.762
237.14349389,59.85070806,PGCC G92.86+45.59,8.05707,5.40733,-0.413413,,,0.671
353.41821306,68.02428389,PGCC G115.73+6.25,7.87929,5.80363,-0.929011,-0.7,,0.737
91.78685806,-7.17184611,PGCC G214.36-13.09,13.2002,5.19583,-0.673492,0.415,0.999753,0.394
252.11691306,-35.24406806,PGCC G347.85+6.22,13.4401,7.86312,-0.902903,,,0.585
323.79287694,68.53151694,PGCC G106.50+12.18,,,,,,0
217.70918306,-60.22928611,PGCC G314.98+0.30,10.7668,6.13437,0.804903,,,0.570
53.13066889,59.26956889,PGCC G142.24+2.58,6.15794,4.80768,-0.548546,,,0.781
261.132385,-37.44785694,PGCC G350.46-0.90,10.1205,7.4993,1.49672,4.2,10.6436,0.741
270.45086694,-16.94314,PGCC G12.23+2.87,10.4762,7.20172,0.613224,,,0.687
359.46469111,59.251595,PGCC G116.12-2.91,8.94589,6.33534,-1.50195,,,0.708
7.44167694,43.70037806,PGCC G118.79-19.00,7.95101,6.31262,-0.777963,,,0.794
240.69055194,-53.04629111,PGCC G329.39-0.30,,,,4.05,,0
137.39520306,-45.768005,PGCC G267.85+1.45,10.8872,9.07055,-0.155786,0.75,2.16802,0.833
246.87945611,-15.66569194,PGCC G0.33+22.35,8.06351,5.49416,-1.49818,0.12,0.232338,0.681
252.71800194,-15.68641806,PGCC G3.96+17.88,,,,0.12,,0
59.98006806,39.17789806,PGCC G158.22-10.45,13.7056,5.37407,-1.089,0.14,,0.392
68.09262806,-14.02174611,PGCC G210.30-37.08,,,,,,0
293.58920306,19.62410194,PGCC G55.20-0.17,,,,7.41,,0
314.851685,51.37009806,PGCC G90.89+3.55,10.1446,6.07997,-0.203016,-1.27,,0.599
261.43695111,-24.15314889,PGCC G1.65+6.32,,,,0.12,,0
274.36395306,1.69018806,PGCC G30.55+8.33,9.2033,3.18047,0.339579,,,0.346
298.89804111,-6.79160111,PGCC G34.12-17.34,14.5159,4.47158,0.996681,,,0.308
120.59098111,-32.90485,PGCC G249.82-1.15,8.02577,7.7503,0.87363,,,0.966
89.36302194,2.79844306,PGCC G204.17-10.67,11.996,4.39257,-1.32608,0.415,0.876298,0.366
256.789185,-30.45458389,PGCC G354.08+6.09,9.19795,8.59341,0.398342,,,0.934
147.05574,-55.39191806,PGCC G278.90-1.31,11.4403,5.48655,-1.15273,9.11,20.9949,0.480
226.21687306,-64.11854611,PGCC G316.87-4.92,10.2248,7.03818,0.045826,,,0.688
264.42309611,-44.31758111,PGCC G346.05-6.73,,,,,,0
63.18886194,49.30938,PGCC G153.06-1.41,14.6411,7.71695,-0.011431,0.8,2.47359,0.527
300.25921611,-2.11467194,PGCC G39.12-16.43,14.1939,6.41059,-1.00244,,,0.452
357.64596611,60.31237,PGCC G115.46-1.67,5.13708,4.01636,-1.00196,-1.35,,0.782
265.10531611,-30.90036194,PGCC G357.74-0.07,,,,5.11,,0
304.191315,49.10175694,PGCC G84.96+7.63,16.214899,6.01729,-0.13172,0.73,2.09753,0.371
235.25099194,-37.67696,PGCC G336.29+13.98,,,,,,0
305.76794389,36.80071611,PGCC G75.41-0.24,17.624399,3.37897,1.27501,4.09,9.18119,0.192
95.06035611,9.38541611,PGCC G201.02-2.57,10.5727,4.97923,-0.482623,,,0.471
281.30880694,-1.47106806,PGCC G30.92+0.71,,,,4.4,,0
298.250275,27.5488,PGCC G64.19+0.08,10.7064,6.68843,-0.994668,3.53,8.68933,0.625
50.141735,10.70833889,PGCC G171.69-37.67,14.7705,5.38942,0.494937,,,0.365
89.94309194,25.71977806,PGCC G184.37+1.07,9.12857,4.60325,-0.976083,,,0.504
307.57418806,31.76621611,PGCC G72.16-4.38,11.8932,6.48595,-1.08053,0.37,0.94529,0.545
240.31272889,-41.53031194,PGCC G336.83+8.52,10.0273,5.00364,-0.248689,-0.68,,0.499
264.66281111,-32.961655,PGCC G355.79-0.85,8.78063,2.93092,0.504788,6.15,9.07541,0.334
89.77243806,20.79772806,PGCC G188.56-1.52,13.8967,8.31291,-1.28501,,,0.598
129.82894889,-40.98677806,PGCC G260.65+0.32,8.90391,5.13195,-1.12391,,,0.576
50.45327389,2.68400611,PGCC G179.48-43.08,,,,0.275423,,0
106.20741306,-3.83270194,PGCC G217.87+1.23,9.73861,5.19242,0.591293,,,0.533
52.13928611,43.86603194,PGCC G150.58-10.41,10.0674,6.00282,0.319316,0.259418,0.586628,0.596
104.89733889,-2.11875389,PGCC G215.75+0.85,7.27062,5.20393,1.31181,,,0.716
296.64663694,23.24306694,PGCC G59.75-0.86,12.3802,5.59034,0.647692,,,0.452
71.17466,47.883335,PGCC G157.74+1.42,,,,0.76,,0
165.125595,-52.137955,PGCC G286.20+7.09,18.799299,6.33146,-0.106127,,,0.337
193.52639806,-60.17157,PGCC G303.26+2.70,11.5889,7.36652,-1.44801,-2.31,,0.636
118.769035,-19.67785111,PGCC G237.68+4.37,,,,,,0
98.109985,-2.15199389,PGCC G212.68-5.21,8.1901,6.18057,-1.19887,,,0.755
20.47351806,-17.93884111,PGCC G161.90-78.44,8.79173,4.97568,0.397015,,,0.566
56.64231889,64.994545,PGCC G140.12+8.14,14.9245,7.09167,-0.216954,0.35,1.04742,0.475
252.51322889,-35.03081111,PGCC G348.22+6.11,,,,-0.86,,0
330.303925,71.00775889,PGCC G109.90+12.58,7.30112,5.25777,-1.4803,0.139316,0.251086,0.720
318.37786889,72.68572194,PGCC G108.31+16.35,7.65332,6.65797,-1.10075,,,0.870
134.300995,-58.78842194,PGCC G276.37-8.59,,,,,,0
312.36145,52.6455,PGCC G90.89+5.54,5.62611,3.65169,0.863149,,,0.649
12.14090611,61.95195806,PGCC G122.59-0.92,10.4705,6.47801,-0.557345,,,0.619
273.54370111,-13.70451889,PGCC G16.51+1.83,13.7039,5.77569,-0.952421,,,0.421
198.37753306,-62.00675194,PGCC G305.52+0.75,6.82955,4.60694,0.485542,3.68,6.0045,0.675
86.89897889,-39.03519389,PGCC G244.74-28.51,12.4129,5.04702,0.160606,,,0.407
261.85922194,-4.43582889,PGCC G18.95+16.42,16.983299,6.74328,-0.521414,,,0.397
287.217285,16.30989111,PGCC G49.42+3.62,,,,0.69,,0
260.55093389,-31.52543111,PGCC G355.08+2.84,12.8165,5.97802,1.44929,,,0.466
196.72924806,-53.86171694,PGCC G305.24+8.94,6.04596,4.7756,1.22302,,,0.790
217.91319306,-66.84021,PGCC G312.57-5.86,10.5346,7.27118,-0.346213,,,0.690
277.63690194,2.91815694,PGCC G33.15+5.98,13.824,6.54595,-0.475685,,,0.474
66.50242611,29.73403194,PGCC G168.90-13.41,8.88563,7.88044,-0.422791,,,0.887
332.93960611,58.66465,PGCC G103.43+1.98,,,,1.2,,0
85.005745,-9.64175,PGCC G213.62-20.20,,,,0.415,,0
208.22703611,-51.01609,PGCC G312.70+10.69,8.8595,3.93014,0.060788,,,0.444
185.24978611,-64.32140389,PGCC G299.64-1.64,13.6613,5.91117,-0.925069,,,0.433
268.79202306,-32.61083611,PGCC G357.89-3.64,11.2263,5.26449,-0.19061,,,0.469
344.65716611,59.215405,PGCC G108.93-0.56,7.1921,4.60722,-1.244,0.139959,0.234355,0.641
63.46034611,13.16058306,PGCC G180.16-26.50,10.6233,6.36218,-0.247371,,,0.599
296.89852889,7.37259194,PGCC G46.03-8.95,,,,,,0
212.51182611,2.014055,PGCC G343.12+58.61,,,,,,0
127.60404194,-51.169785,PGCC G267.92-6.99,14.6643,6.25389,0.940583,0.31,0.863565,0.426
125.68807194,-36.97871,PGCC G255.52+0.09,13.8893,6.50703,1.27625,,,0.468
101.84576389,-4.69172194,PGCC G216.65-3.04,12.4201,7.97856,-0.342946,,,0.642
80.215805,26.20015,PGCC G179.32-6.09,,,,0.37325,,0
265.39376806,-41.93835389,PGCC G348.46-6.09,10.119,9.04632,1.13679,,,0.894
87.107765,33.336575,PGCC G176.55+2.79,8.91903,6.01661,0.985737,,,0.675
281.58938611,-4.97839111,PGCC G27.92-1.14,6.53408,5.11818,-0.005235,,,0.783
19.41218,74.60119611,PGCC G124.71+11.82,15.1383,6.02,-0.739083,,,0.398
283.340485,40.28858611,PGCC G70.11+16.81,13.4063,5.39628,0.969014,,,0.403
84.15985111,6.156855,PGCC G198.59-13.58,12.0665,5.37548,-0.959189,0.4,0.937099,0.445
262.672485,-24.77471194,PGCC G1.75+5.04,17.678101,5.02312,0.688059,0.12,0.328937,0.284
350.91626,67.00640889,PGCC G114.50+5.58,9.00882,5.84551,-1.39532,-0.76,,0.649
138.30242889,-45.94286306,PGCC G268.40+1.79,12.6009,6.15853,1.35954,1.87,4.7919,0.489
248.72244306,-44.01656,PGCC G339.50+2.43,,,,,,0
296.9841,-9.88469306,PGCC G30.35-16.99,8.78094,6.61743,0.292324,0.422669,0.937222,0.754
106.91126306,-9.87616806,PGCC G223.56-0.93,5.70251,4.20453,0.125804,,,0.737
15.77809,54.14085,PGCC G124.66-8.69,7.26305,4.47936,-0.40509,,,0.617
81.78054,23.76486389,PGCC G182.15-6.27,9.90492,8.10212,-0.061171,-0.9,,0.818
269.9198,-31.47403889,PGCC G359.36-3.91,11.4457,9.99062,-0.58368,,,0.873
111.84774,-19.70286806,PGCC G234.48-1.31,8.44071,3.52441,-0.680453,,,0.418
300.88729889,38.00474889,PGCC G74.27+3.65,6.17829,3.80474,0.986698,,,0.616
277.98397806,-1.31184611,PGCC G29.54+3.74,6.82959,5.38505,1.04721,0.26,0.458661,0.788
150.74762,-48.91534806,PGCC G276.67+5.17,11.9955,7.58505,-0.266246,,,0.632
83.72959889,-6.68513806,PGCC G210.20-20.05,12.4645,3.65394,-0.417378,0.415,0.814693,0.293
104.95018806,-75.38957194,PGCC G286.69-25.66,12.4434,7.16367,0.323026,,,0.576
125.09308611,-39.870815,PGCC G257.63-1.94,,,,,,0
137.61544806,-49.64492389,PGCC G270.79-1.09,9.53841,4.25865,0.850829,,,0.446
153.70056194,-65.55339806,PGCC G287.65-7.44,13.719,5.17529,0.448286,,,0.377
350.20776389,67.06880194,PGCC G114.26+5.74,,,,-1.08,,0
159.64756806,87.29947694,PGCC G124.63+29.38,,,,0.38,,0
100.01912694,6.42788389,PGCC G205.92+0.41,9.70825,6.22212,-0.353772,,,0.641
266.326935,-32.22220611,PGCC G357.16-1.66,4.4783,3.42402,-1.07044,,,0.765
221.32455389,-43.84396,PGCC G323.72+14.38,7.83671,6.54369,-1.25814,,,0.835
98.95739,-2.89776889,PGCC G213.74-4.79,9.43048,6.26153,-0.449046,,,0.664
83.08604389,9.86527611,PGCC G194.75-12.62,16.2369,5.59942,-1.32185,,,0.345
257.91256694,-35.30444694,PGCC G350.72+2.45,9.01725,8.86852,1.36553,-2.62,,0.984
281.49514806,-14.17856611,PGCC G19.67-5.23,,,,,,0
149.13122611,-53.85170694,PGCC G278.87+0.64,7.84587,5.39896,-1.49144,,,0.688
28.33568806,63.736195,PGCC G129.72+1.68,11.2439,5.18339,-0.895043,0.283139,0.628771,0.461
86.32060194,34.24721111,PGCC G175.43+2.70,11.4744,6.52966,0.225396,,,0.569
77.07848389,-10.66209194,PGCC G210.98-27.70,13.0993,5.92635,0.520596,,,0.452
336.87625111,56.23151,PGCC G103.87-1.22,8.28274,5.50551,-0.759066,,,0.665
112.14995611,-20.41667889,PGCC G235.24-1.40,,,,,,0
122.22709694,-53.21743389,PGCC G267.82-10.86,10.9088,4.07734,-1.00503,0.49,0.950603,0.374
76.08638,21.368555,PGCC G181.13-11.96,13.3974,7.21962,-1.14201,0.23,0.657996,0.539
341.41995194,52.19794806,PGCC G104.18-6.03,8.51598,3.28845,-1.54653,,,0.386
303.55502306,41.62020889,PGCC G78.43+3.88,7.9352,6.57394,0.982741,-1.73,,0.828
157.40773,-54.84724,PGCC G283.40+2.56,,,,1.38,,0
59.11026806,-44.49629611,PGCC G250.67-49.34,7.39503,4.79412,0.441305,,,0.648
198.96620194,-63.054535,PGCC G305.70-0.31,8.98567,5.96075,-0.833778,,,0.663
317.03915389,54.55488194,PGCC G94.16+4.68,11.0299,5.68897,0.119789,-0.55,,0.516
149.018555,-56.69698306,PGCC G280.57-1.64,,,,,,0
272.07821694,-17.48489611,PGCC G12.52+1.25,10.2427,4.99831,0.497656,0.88,1.83159,0.488
264.76989694,69.91591611,PGCC G100.41+31.54,9.58248,5.10617,-1.05783,,,0.533
80.64703389,44.812035,PGCC G164.16+4.74,,,,,,0
259.94775389,-22.28386694,PGCC G2.45+8.49,15.1691,6.78736,-0.731407,0.12,0.354193,0.447
305.57055694,27.81432194,PGCC G67.92-5.23,,,,,,0
327.62197889,55.21213194,PGCC G99.03+0.97,,,,,,0
143.89265389,-30.92079889,PGCC G260.75+15.48,,,,,,0
258.91061389,-37.75270806,PGCC G349.20+0.37,6.86303,6.26237,0.189631,5.06,9.6495,0.912
259.95602389,-9.35547194,PGCC G13.55+15.52,9.41389,5.69793,-0.634673,,,0.605
88.79476889,23.02895889,PGCC G186.17-1.18,15.6838,7.02208,-0.563441,4.64,14.1646,0.448
114.72722611,-27.26835611,PGCC G242.38-2.65,,,,,,0
142.91738889,-52.60698306,PGCC G275.23-0.83,13.58,5.49263,1.5123,9.92,24.921801,0.404
265.941345,-33.51116611,PGCC G355.89-2.05,,,,,,0
312.95278889,44.24081389,PGCC G84.63-0.09,12.3662,5.71969,1.19302,-1.4,,0.463
270.97839389,-9.33892306,PGCC G19.14+6.13,12.3356,6.64209,-0.190897,,,0.538
94.23143,34.56366,PGCC G178.35+8.55,8.93437,7.79847,-0.685999,0.285759,0.693847,0.873
113.97754694,-20.02242694,PGCC G235.72+0.29,11.8431,5.46791,-0.983307,,,0.462
132.97374,-43.03891,PGCC G263.71+0.87,12.2699,4.66075,-0.422455,,,0.380
209.546265,-63.85499194,PGCC G310.20-1.93,10.2268,7.45688,1.52341,,,0.729
176.70915194,-64.50541694,PGCC G296.05-2.50,9.64752,4.87134,-0.227886,,,0.505
204.55653389,-54.98303194,PGCC G309.67+7.28,5.41948,4.66879,-0.382941,0.54,0.790135,0.861
260.36734,-21.70439,PGCC G3.15+8.49,10.9981,7.38144,0.509066,0.12,0.314512,0.671
80.921555,41.38931694,PGCC G167.11+2.98,6.85495,4.61869,0.639564,,,0.674
64.80917389,54.18977,PGCC G150.40+2.80,,,,0.151356,,0
268.87735,-10.31541889,PGCC G17.26+7.46,8.61917,6.99052,0.677789,,,0.811
61.07572611,46.07166306,PGCC G154.20-4.76,,,,,,0
348.64028889,57.50206,PGCC G110.18-2.95,10.6997,5.65365,-0.341446,0.242103,0.547744,0.528
298.01413,27.94380611,PGCC G64.42+0.47,,,,10.1,,0
128.579865,-37.29957611,PGCC G257.12+1.77,,,,,,0
185.47692889,-73.7099,PGCC G300.83-10.96,,,,-0.79,,0
327.45114111,51.59232694,PGCC G96.66-1.77,10.7925,5.77411,0.321026,,,0.535
278.74386611,13.18279306,PGCC G42.92+9.57,17.9673,9.22349,1.09192,0.3,1.12341,0.513
182.73608389,-69.27326194,PGCC G299.34-6.68,11.6707,5.67492,1.00016,,,0.486
311.14205889,58.69553389,PGCC G95.26+9.82,11.0781,8.17114,-0.071951,0.293765,0.81302,0.738
273.02142306,-14.77173111,PGCC G15.33+1.76,12.3344,7.66622,0.505846,,,0.622
320.59664889,40.14531694,PGCC G85.41-7.03,,,,,,0
245.38662694,-41.87336,PGCC G339.36+5.67,7.2168,5.55881,0.870608,,,0.770
280.69406111,-10.51082806,PGCC G22.59-2.87,15.8123,6.08619,0.264949,,,0.385
332.91253694,58.43487889,PGCC G103.28+1.80,13.4937,6.84712,-0.432914,,,0.507
256.00585889,-46.77812611,PGCC G340.66-3.27,,,,0.69,,0
9.133165,67.32760611,PGCC G121.49+4.50,11.2433,5.97443,-0.15799,-1.24,,0.531
8.30966111,63.97633389,PGCC G120.94+1.18,,,,,,0
158.27302611,-57.73724,PGCC G285.29+0.32,,,,,,0
111.45776389,-26.83216111,PGCC G240.60-5.00,12.2287,6.72742,-1.41778,,,0.550
16.53274194,58.61682889,PGCC G124.85-4.20,,,,,,0
333.32980306,-58.443985,PGCC G333.04-48.40,11.6111,4.51982,-0.426872,,,0.389
85.574585,3.94555111,PGCC G201.28-13.44,17.0481,3.16775,-0.727147,0.415,0.887134,0.186
112.281425,-17.44680194,PGCC G232.69+0.13,,,,,,0
277.99646,-34.20410194,PGCC G0.07-11.18,10.8508,5.07795,-0.155464,,,0.468
260.12460306,-31.39477,PGCC G354.98+3.21,16.009399,4.82951,0.150495,,,0.302
310.1492,44.07867111,PGCC G83.24+1.38,8.20016,5.47299,0.334919,0.5,0.974361,0.667
100.99418611,19.07909194,PGCC G195.04+6.99,14.2237,6.18334,-0.110256,,,0.435
